created_at,id,clean_text,favorite_count,retweet_count,original_tweet,tweet_media,hashtag_text,mention_names,in_reply_to_screen_name,in_reply_to_status_id,is_quote_status,is_diplomatic,entities_mentioned
11/1/19 12:39,1.19E+18,Chicago will never stop its crime wave with the current Superintendent of Police. It just won’t happen! Thank you to Kevin Graham and all of the GREAT Chicago Police Officers I just had the privilege to meet. Tremendous crime fighting potential if allowed to do your thing!,73803,17424,TRUE,,,,,,FALSE,0,
11/1/19 12:29,1.19E+18,"“This is the biggest, most disgusting scandal, and it’s all on the Democrat  Party that has highjacked the Impeachment process, our tax dollars, the House of Representatives, to push their 2020 Election. That’s what’s going on.” @marklevinshow  Cannot be said any better!",70163,19206,TRUE,,,['Mark R. Levin'],,,FALSE,0,
11/1/19 12:14,1.19E+18,“It has been 3 years and Donald Trump hasn’t done anything wrong. Donald Trump hasn’t done a single thing of which he has been accused.” @RushLimbaughEIB  @seanhannity  A Witch Hunt like no other!,73282,17798,TRUE,,,"['Rush Limbaugh', 'Sean Hannity']",,,FALSE,0,
11/1/19 12:09,1.19E+18,Thanks Lee! ,47826,12162,TRUE,,,,,,TRUE,0,
11/1/19 3:48,1.19E+18,But the Crooked Democrats don’t want people to know this! Thank you to Tim Morrison for your honesty. ,60853,19128,TRUE,,,,,,TRUE,0,
11/1/19 2:00,1.19E+18,A great place! ,48341,9965,TRUE,,,,,,TRUE,0,
11/1/19 1:57,1.19E+18,Thank you! ,65788,15591,TRUE,,,,,,TRUE,0,
11/1/19 1:32,1.19E+18,"....this decision, but in the end it will be best for all concerned. As President, I will always be there to help New York and the great people of New York. It will always have a special place in my heart!",81487,15630,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,0,
11/1/19 1:32,1.19E+18,"....New York, and always will, but unfortunately, despite the fact that I pay millions of dollars in city, state and local taxes each year, I have been treated very badly by the political leaders of both the city and state. Few have been treated worse. I hated having to make....",76899,15242,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,0,
11/1/19 1:32,1.19E+18,"1600 Pennsylvania Avenue, the White House, is the place I have come to love and will stay for, hopefully, another 5 years as we MAKE AMERICA GREAT AGAIN, but my family and I will be making Palm Beach, Florida, our Permanent Residence. I cherish New York, and the people of.....",111966,24025,TRUE,,,,,,FALSE,0,
11/1/19 0:48,1.19E+18,The home of Nancy Pelosi. I can’t believe her voters can be happy with the job she and the Do Nothing Democrats are doing! San Francisco has really gone down hill. So sad! ,72595,20546,TRUE,,,,,,TRUE,0,
10/31/19 22:44,1.19E+18,"While the Do Nothing Democrats FAIL the American People, and continue the Impeachment Scam, my Administration will continue to deliver REAL RESULTS, as seen over the past month, below! ",103317,30532,TRUE,video,,,,,FALSE,0,
10/31/19 15:31,1.19E+18,The Greatest Witch Hunt In American History!,180839,37564,TRUE,,,,,,FALSE,0,
10/31/19 14:57,1.19E+18,The Impeachment Hoax is hurting our Stock Market. The Do Nothing Democrats don’t care!,105232,24209,TRUE,,,,,,FALSE,0,
10/31/19 14:37,1.19E+18,"....our manufacturers. We should have lower interest rates than Germany, Japan and all others. We are now, by far, the biggest and strongest Country, but the Fed puts us at a competitive disadvantage. China is not our problem, the Federal Reserve is! We will win anyway.",47320,11866,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,1,"['Germany','Japan','China']"
10/31/19 14:37,1.19E+18,"People are VERY disappointed in Jay Powell and the Federal Reserve. The Fed has called it wrong from the beginning, too fast, too slow. They even tightened in the beginning. Others are running circles around them and laughing all the way to the bank. Dollar &amp; Rates are hurting...",59928,14768,TRUE,,,,,,FALSE,0,
10/31/19 13:29,1.19E+18,READ THE TRANSCRIPT!,105641,23721,TRUE,,,,,,FALSE,0,
10/31/19 13:24,1.19E+18,"China and the USA are working on selecting a new site for signing of Phase One of Trade Agreement, about 60% of total deal, after APEC in Chile was canceled do to unrelated circumstances. The new location will be announced soon. President Xi and President Trump will do signing!",78026,18143,TRUE,,,,,,FALSE,1,"['China','Chile']"
10/31/19 12:50,1.19E+18,"Congratulations to @FoxNews, you left @CNN &amp; @MSNBC in the dust (that’s because the don’t tell the truth!). ",47500,12383,TRUE,,,"['Fox News', 'CNN', 'MSNBC']",,,TRUE,0,
10/31/19 12:29,1.19E+18,Thank you Matt. ,32467,8261,TRUE,,,,,,TRUE,0,
10/31/19 12:20,1.19E+18,".....to any President, of either party, again. Laura @IngrahamAngle",40071,9482,TRUE,,,['Laura Ingraham'],realDonaldTrump,1.19E+18,FALSE,0,
10/31/19 12:20,1.19E+18,"...never be allowed to roll into a winter showtrial. Indeed, allowing a long, drawn out trial in the Senate would merely validate and perpetuate the fraud begun in the House. The crisis is of the Democrats own making, and it’s up to Republicans to make sure this never happens....",43061,10365,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,0,
10/31/19 12:20,1.19E+18,".....the Dems have selectively leaked. Nor was there any corrupt intent on the part of the President. Remember, the President knew that that call was being heard and documented by many people. Anyone with intent would be a tad more discreet, don’t you think? This farce should....",24040,6725,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,0,
10/31/19 12:20,1.19E+18,"“Now is the time for Republicans to stand together and defend the leader of their party against these smears. It would be one thing if there were any indication of an underlying crime, but there is not-not in the transcripts, and not in the secret witness testimony that.....",83733,21410,TRUE,,,,,,FALSE,0,
10/31/19 4:49,1.19E+18,Congratulations to the Washington Nationals on a great season and an incredible World Series. Game 7 was amazing! @Nationals,59803,9221,TRUE,,,['Washington Nationals'],,,FALSE,0,
10/31/19 4:36,1.19E+18,"Thank you Daily Wire. Very cute recreation, but the “live” version of Conan will be leaving the Middle East for the White House sometime next week! ",98542,20295,TRUE,,,,,,TRUE,1,['Middle East']
10/31/19 4:17,1.19E+18,The Do Nothing Democrats have gone Crazy. Very bad for USA! ,56902,14270,TRUE,,,,,,TRUE,0,
10/30/19 20:42,1.19E+18,"""The Democrats have been on this path for 3 years. The first headline I saw...before the President was sworn in was that the Impeachment process was beginning...so this is just further evidence that this is what they had in mind from the very beginning."" @senatemajldr ",63835,19905,TRUE,video,,['Leader McConnell'],,,FALSE,0,
10/30/19 20:21,1.19E+18,Thank you @GLFOP! ,38194,10990,TRUE,,,['National FOP'],,,TRUE,0,
10/30/19 19:54,1.19E+18,"“Adam Schiff’s drive to impeach Trump based on opinions, deception and illusions – Not facts” @GreggJarrett ",61260,18766,TRUE,,,['Gregg Jarrett'],,,FALSE,0,
10/30/19 19:49,1.19E+18,We will be having a big rally for Governor @MattBevin on Monday night in Kentucky. Get your tickets today! ,42007,12945,TRUE,,,['Matt Bevin'],,,FALSE,0,
10/30/19 18:44,1.19E+18,"....Your current Governor, John Bel Edwards, has done a poor job with economic development (last in nation) and auto insurance (highest in nation) wants to raise your taxes BIG - vote for Eddie starting Saturday!",39233,10299,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,0,
10/30/19 18:44,1.19E+18,"Early voting in Louisiana for a man who will be a Great Governor, @EddieRispone, on Saturday, November 2nd. He will get your Auto Insurance and Taxes way down. He will protect your Military, Vets, Second Amendment and Energy....",55614,15463,TRUE,,,['Eddie Rispone'],,,FALSE,0,
10/30/19 17:54,1.19E+18,AMERICAN HERO! ,441185,87171,TRUE,photo,,,,,FALSE,0,
10/30/19 17:19,1.19E+18,"Thank you @GM, @FiatChrysler_NA, @Toyota, and @GloblAutomkrs for standing with us for Better, Cheaper, Safer Cars for Americans. California has treated the Auto Industry very poorly for many years, harming Workers and Consumers. We are fixing this problem! ",45501,12614,TRUE,,,"['General Motors', 'FCA-North America', 'Toyota USA', 'Global Automakers']",,,FALSE,0,
10/30/19 17:16,1.19E+18,"...our Military, 2nd Amendment, Energy, and so many other things that the Democrats don’t care about. Please stop the Dems from hurting a very good and hard-working man!

",40673,10649,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,0,
10/30/19 17:16,1.19E+18,"My friend Mike @GovDunleavy of the Great State of Alaska, is being treated very unfairly by the Democrats because he is doing an unbelievable job and fulfilling every one of his promises. Now they are trying to Recall him because his agenda is the Economy, Jobs, and protecting...",55162,14853,TRUE,,,['Governor Mike Dunleavy'],,,FALSE,0,
10/30/19 14:51,1.19E+18,"....the United States Military. Congress needs to do its work. We need to fund our Armed Forces.”  @senatemajldr Mitch McConnell.  The Dems are a lost cause. In 2020, we need a big, beautiful WIN (all three)! #MAGA",53895,13940,TRUE,,['MAGA'],['Leader McConnell'],realDonaldTrump,1.19E+18,FALSE,0,
10/30/19 14:51,1.19E+18,“Our Country cannot afford for the Democrats in Congress to take a one year vacation from any productive legislation just because they would rather obsess over Impeachment. ISIS &amp; other radical terrorists are not going to hit the pause button because Democrats won’t fund......,76417,20548,TRUE,,,,,,FALSE,1,['ISIS']
10/30/19 14:32,1.19E+18,"“Precisely the same program that the Democrats are trying to  Impeach President Trump for supposedly slow walking, tomorrow, right here in the Senate, they (the Dems) say they’re going to filibuster for the exact same program.” @senatemajldr Mitch McConnell. Do Nothing Democrats!",52866,14018,TRUE,,,['Leader McConnell'],,,FALSE,0,
10/30/19 12:59,1.19E+18,Yesterday’s Never Trumper witness could find NO Quid Pro Quo in the Transcript of the phone call. There were many people listening to the call. How come they (including the President of Ukraine) found NOTHING wrong with it. Witch Hunt!,93501,22105,TRUE,,,,,,FALSE,1,['Ukraine']
10/30/19 12:26,1.19E+18,A Federal Judge is allowing the Nick Sandman libel suit to move forward against the thoroughly disgusting Washington Post (which is no longer available at the White House!). He could now have a good chance of winning. Go Nick!,109525,26240,TRUE,,,,,,FALSE,0,
10/30/19 12:17,1.19E+18,“It does appear it has to do with Nancy Pelosi retaining her Speakership in the next Congress. She would like that so she’s going to put it to a vote because that’s what her political left really wants.” @SteveDoocy @foxandfriends  A disgraceful use of Impeachment. Will backfire!,65600,16305,TRUE,,,"['Steve Doocy', 'FOX & friends']",,,FALSE,0,
10/30/19 11:38,1.19E+18,The Greatest Economy in American History!,136408,24955,TRUE,,,,,,FALSE,0,
10/30/19 11:32,1.19E+18,".....the call with the Ukrainian President was a totally appropriate one. As he said, “No Pressure.” This Impeachment nonsense is just a continuation of the Witch Hunt Hoax, which has been going on since before I even got elected. Rupublicans, go with Substance and close it out!",47147,10405,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,1,['Ukraine']
10/30/19 11:32,1.19E+18,"Republicans are very unified and energized in our fight on the Impeachment Hoax with the Do Nothing Democrats, and now  are starting to go after the Substance even more than the very infair Process because just a casual reading of the Transcript leads EVERYBODY to see that.....",60142,13573,TRUE,,,,,,FALSE,0,
10/29/19 15:14,1.19E+18,"Nervous Nancy Pelosi is doing everything possible to destroy the Republican Party. Our Polls show that it is going to be just the opposite. The Do Nothing Dems will lose many seats in 2020. They have a Death Wish, led by a corrupt politician, Adam Schiff!",135076,33279,TRUE,,,,,,FALSE,0,
10/29/19 15:13,1.19E+18,"“Over in Europe and Japan they have NEGATIVE RATES. They get paid to borrow money. Don’t we have to follow our competitors?” @Varneyco  Yes we do. The Fed doesn’t have a clue! We have unlimited potential, only held back by the Federal Reserve. But we are winning anyway!",63238,16062,TRUE,,,['Varney & Co.'],,,FALSE,1,"['Europe','Japan']"
10/29/19 14:12,1.19E+18,Consumer Confidence number very good. Housing sales in September up nicely. Economy Rocks!,63919,14061,TRUE,,,,,,FALSE,0,
10/29/19 13:34,1.19E+18,"A great new book just out, “The Plot Against the President. The True Story Of How Congressman Devin Nunez Uncovered the Biggest Political Scandal In U.S. History.” Shows very bad and corrupt people on the other side. Check it out!",71600,19360,TRUE,,,,,,FALSE,0,
10/29/19 13:29,1.19E+18,Just confirmed that Abu Bakr al-Baghdadi’s number one replacement has been terminated by American troops. Most likely would have taken the top spot - Now he is also Dead!,251177,51371,TRUE,,,,,,FALSE,1,['ISIS']
10/29/19 13:20,1.19E+18,"95% Approval Rating in the Republican Party, a record. Thank you!",146090,24536,TRUE,,,,,,FALSE,0,
10/29/19 13:09,1.19E+18,"Supposedly, according to the Corrupt Media, the Ukraine call “concerned” today’s Never Trumper witness. Was he on the same call that I was? Can’t be possible! Please ask him to read the Transcript of the call. Witch Hunt!",81766,20421,TRUE,,,,,,FALSE,1,['Ukraine']
10/29/19 12:47,1.19E+18,"How many more Never Trumpers will be allowed to testify about a perfectly appropriate phone call when all anyone has to do is READ THE TRANSCRIPT! I knew people were listening in on the call (why would I say something inappropriate?), which was fine with me, but why so many?",108970,24488,TRUE,,,,,,FALSE,0,
10/29/19 12:25,1.19E+18,"The Do Nothing Democrats are working hard to make everyone forget the Best Economy Ever, the monumental weekend raid, Tax Cuts, the Rebuilding of our Military, etc. The Impeachment Hoax is a disgrace. Read the transcript!",69898,17666,TRUE,,,,,,FALSE,0,
10/29/19 12:19,1.19E+18,"Where’s the Whistleblower? Just read the Transcript, everything else is made up garbage by Shifty Schiff and the Never Trumpers!",79194,18592,TRUE,,,,,,FALSE,0,
10/29/19 11:48,1.19E+18,A great book by a great guy. Get it now! ,37901,8897,TRUE,,,,,,TRUE,0,
10/29/19 11:44,1.19E+18,"Correct, a total scam! ",38685,9562,TRUE,,,,,,TRUE,0,
10/29/19 11:42,1.19E+18,Why are people that I never even heard of testifying about the call. Just READ THE CALL TRANSCRIPT AND THE IMPEACHMENT HOAX IS OVER! Ukrain said NO PRESSURE. ,50908,13501,TRUE,,,,,,TRUE,1,['Ukraine']
10/29/19 4:06,1.19E+18,"“This is a big win for America, and also for President Trump.” @nypost",54406,10466,TRUE,,,['New York Post'],,,FALSE,0,
10/29/19 3:58,1.19E+18,"The only crimes in the Impeachment Hoax were committed by Shifty Adam Schiff, when he totally made up my phone conversation with the Ukrainian President and read it to Congress, together with numerous others on Shifty’s side. Schiff should be Impeached, and worse!",95488,21892,TRUE,,,,,,FALSE,1,['Ukraine']
10/29/19 3:50,1.19E+18,"“There is no underlying crime in that transcript.” @IngrahamAngle  100% correct, and the Whistleblower disappeared after I released the transcript of the call. Where is the Whistleblower? That is why this is now called the Impeachment Hoax! The Do Nothing Dems are Doing Nothing!",68085,17017,TRUE,,,['Laura Ingraham'],,,FALSE,0,
10/29/19 3:38,1.19E+18,"“Americans know by now that the Impeachment inquiry is just another hoax and silent coup to remove the President from office.” J.J. Crovatto  Don’t worry J.J., Schiff is a leaker &amp; corrupt politician who made up what I said on the call in order to hurt the Republican Party &amp; me!",77439,17973,TRUE,,,,,,FALSE,0,
10/28/19 21:22,1.19E+18,"Can you believe that Shifty Adam Schiff, the biggest leaker in D.C., and a corrupt politician, is upset that we didn’t inform him before we raided and killed the #1 terrorist in the WORLD!? Wouldn’t be surprised if the Do Nothing Democrats Impeach me over that! DRAIN THE SWAMP!!",161000,38202,TRUE,,,,,,FALSE,0,
10/28/19 20:36,1.19E+18,"So nice, thank you! ",73577,16547,TRUE,,,,,,TRUE,0,
10/28/19 20:02,1.19E+18,"We have declassified a picture of the wonderful dog (name not declassified) that did such a GREAT JOB in capturing and killing the Leader of ISIS, Abu Bakr al-Baghdadi! ",571540,130046,TRUE,photo,,,,,FALSE,1,['ISIS']
10/28/19 16:59,1.19E+18,An AMAZING CHAMPION. Great going Tiger! @TigerWoods ,51089,9337,TRUE,,,['Tiger Woods'],,,TRUE,0,
10/28/19 16:54,1.19E+18,THANK YOU #IACP2019! ,46076,11797,TRUE,,['IACP2019'],,,,FALSE,0,
10/28/19 13:41,1.19E+18,"The S&amp;P just hit an ALL TIME HIGH. This is a big win for jobs, 401-K’s, and, frankly, EVERYONE! Our Country is doing great. Even killed long sought ISIS murderer, Al-Baghdadi. We are stronger than ever before, with GREAT upward potential. Enjoy!",143647,31371,TRUE,,,,,,FALSE,1,['ISIS']
10/27/19 21:24,1.19E+18,Thank you to @MarthaRaddatz and @TerryMoran for a job well done! ,89382,21375,TRUE,video,,"['Martha Raddatz', 'Terry Moran']",,,FALSE,0,
10/27/19 10:21,1.19E+18,"As Diwali commences, @FLOTUS Melania and I wish those observing the Festival of Lights a blessed and happy celebration! #HappyDiwali ",134868,28401,TRUE,video,['HappyDiwali'],['Melania Trump'],,,FALSE,0,
10/27/19 1:23,1.19E+18,Something very big has just happened!,368110,74525,TRUE,,,,,,FALSE,0,
10/26/19 20:26,1.19E+18,"....Matt has my Complete and Total Endorsement, and always has. GET OUT and VOTE on November 5th for your GREAT Governor, @MattBevin!",52603,12482,TRUE,,,['Matt Bevin'],realDonaldTrump,1.19E+18,FALSE,0,
10/26/19 20:26,1.19E+18,"Governor @MattBevin has done a wonderful job for the people of Kentucky! He continues to protect your very important Second Amendment. Matt is Strong on Crime and the Border, he Loves our Great Vets and Military....",64725,15358,TRUE,,,['Matt Bevin'],,,FALSE,0,
10/26/19 20:20,1.19E+18,"....He loves our Military and supports our Vets! Democrat Jim Hood will never give us his vote, is anti-Trump and pro-Crooked Hillary. Get out and VOTE for Tate Reeves on November 5th. He has my Complete and Total Endorsement!",55038,13635,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,0,
10/26/19 20:20,1.19E+18,"MISSISSIPPI! There is a VERY important election for Governor on November 5th. I need you to get out and VOTE for our Great Republican nominee, @TateReeves. Tate is Strong on Crime, tough on Illegal Immigration, and will protect your Second Amendment....",70120,19243,TRUE,,,['Tate Reeves'],,,FALSE,0,
10/26/19 20:17,1.19E+18,"....Our Republican candidate @EddieRispone is a successful conservative businessman who will stand with me to create jobs and protect your Second Amendment. GET OUT AND VOTE for Eddie, the next Governor of the GREAT State of Louisiana!",53328,14610,TRUE,,,['Eddie Rispone'],realDonaldTrump,1.19E+18,FALSE,0,
10/26/19 20:17,1.19E+18,"LOUISIANA! Extreme Democrat John Bel Edwards has sided with Nancy Pelosi and Chuck Schumer to support Sanctuary Cities, High Taxes, and Open Borders. He is crushing Louisiana’s economy and your Second Amendment rights....",76432,22324,TRUE,,,,,,FALSE,0,
10/26/19 14:43,1.19E+18,Where’s the Whistleblower?,133208,28269,TRUE,,,,,,FALSE,0,
10/26/19 14:41,1.19E+18,"The Fake Washington Post keeps doing phony stories, with zero sources, that I am concerned with the Impeachment scam. I am not because I did nothing wrong. It is the other side, including Schiff and his made up story, that are concerned. Witch Hunt continues!",110556,26751,TRUE,,,,,,FALSE,0,
10/26/19 13:54,1.19E+18,"My Administration is fighting hard to end the Opioid Crisis. Join with us by disposing unused or expired prescription medications at over 4,000 locations across this great Country. Find a location TODAY from 10am-2pm at  #TakeBackDay ",57892,14573,TRUE,video,['TakeBackDay'],,,,FALSE,0,
10/26/19 12:18,1.19E+18,"....greatly help the African American community (and all other communities), and which was unable to get done in past administrations despite a tremendous desire for it. This and best unemployment numbers EVER is more than Kamala will EVER be able to do for African Americans!",73006,16923,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,0,
10/26/19 12:18,1.19E+18,"Badly failing presidential candidate @KamalaHarris will not go to a very wonderful largely African American event today because yesterday I recieved a major award, at the same event, for being able to produce &amp; sign into law major Criminal Justice Reform legislation, which will..",99878,25372,TRUE,,,['Kamala Harris'],,,FALSE,0,
10/26/19 11:44,1.19E+18,The Ukraine investigation is just as Corrupt and Fake as all of the other garbage that went on before it. Even Shifty Schiff got caught cheating when he made up what I said on the call!,84636,20087,TRUE,,,,,,FALSE,1,['Ukraine']
10/26/19 11:29,1.19E+18,"....We should all work together to clean up these hazardous waste and homeless sites before the whole city rots away. Very bad and dangerous conditions, also severely impacting the Pacific Ocean and water supply. Pelosi must work on this mess and turn her District around!",81610,19412,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,0,
10/26/19 11:29,1.19E+18,"I can’t believe that Nancy Pelosi’s District in San Francisco is in such horrible shape that the City itself is in violation of many sanitary &amp; environmental orders, causing it to owe the Federal Government billions of dollars - and all she works on is Impeachment.....",119605,30845,TRUE,,,,,,FALSE,0,
10/26/19 11:23,1.19E+18,"“Not a single American citizen has been charged with anything related to Russian Collusion, not one person.” @TuckerCarlson  It was all an illegal Witch Hunt!",73573,18063,TRUE,,,['Tucker Carlson'],,,FALSE,1,['Russia']
10/26/19 11:21,1.19E+18,"Had a beautiful dinner last night at Camp David in celebration of the 10th Wedding Anniversary of Ivanka and Jared. Attended by a small number of family and friends, it could not have been nicer. Camp David is a special place. Cost of the event will be totally paid for by me!",122844,23671,TRUE,,,,,,FALSE,0,
10/26/19 11:02,1.19E+18,...Thank you @foxandfriends! Hopefully this is just the beginning of a massive story of injustice and treason. You will never learn this from the corrupt LameStream Media who get Pulitzer Prizes for reporting the story totally wrong. The ones who report it right get only RESPECT!,60130,15337,TRUE,,,['FOX & friends'],realDonaldTrump,1.19E+18,FALSE,0,
10/26/19 11:02,1.19E+18,"..the President when Flynn had been cleared of everything long before that. The DOJ is withholding a lot of evidence &amp; information, as are Clapper &amp; Brennan &amp; all of the people who participated in the complete setup of Michael Flynn.”(Terrible!) Sidney Powell. This is a disgrace!",58186,15004,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,0,
10/26/19 11:02,1.19E+18,"....They exonerated him completely of being an agent of Russia (Recently Crooked Hillary charged Tulsi Gabbard &amp; Jill Stein with the same thing-SICK), and yet Mr. Comey still runs to the White House on February 14 and conjures up the Obstruction of Justice narrative against.....",27440,8656,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,1,['Russia']
10/26/19 11:02,1.19E+18,“General Michael Flynn’s attorney is demanding that charges be immediately dropped after they found that FBI Agents manipulated records against him. They say that James Clapper told a reporter to “take a kill shot at Flynn. This has been a complete setup of Michael Flynn....,92723,29536,TRUE,,,,,,FALSE,0,
10/26/19 3:39,1.19E+18,"My Administration is fighting hard to end the Opioid Crisis. Join with us by disposing unused or expired prescription medications at over 4,000 locations across this great Country. Find a location TOMORROW, October 26th from 10am-2pm at  #TakeBackDay ",52117,13697,TRUE,video,['TakeBackDay'],,,,FALSE,0,
10/25/19 23:40,1.19E+18,Great Book! ,36426,8800,TRUE,,,,,,TRUE,0,
10/25/19 23:33,1.19E+18,My lawyers should sue the Democrats and Shifty Adam Schiff for fraud!,131589,25734,TRUE,,,,,,FALSE,0,
10/25/19 23:30,1.19E+18,"....The entire Impeachment Scam was based on my perfect Ukrainian call, and the Whistleblowers account of that call, which turned out to be false (a fraud?). Once I released the actual call, their entire case fell apart. The Democrats must end this Scam now. Witch Hunt!",66539,15721,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,1,['Ukraine']
10/25/19 23:30,1.19E+18,"Democrats just announced that they no longer want the Whistleblower to testify. But everything was about the Whistleblower (they no longer want the second Whistleblower either), which they don’t want because the account of my call bore NO RELATIONSHIP to the call itself.....",86123,21299,TRUE,,,,,,FALSE,0,
10/25/19 22:39,1.19E+18,To Tim: The Button on the IPhone was FAR better than the Swipe!,140662,31050,TRUE,,,,,,FALSE,0,
10/25/19 21:10,1.19E+18,"....in the basement of the United States Capitol! They cannot win at the ballot box. Their sham for the past 3 years continues. The good news is that the American People get it, which will be proven once again on November 3, 2020!",57819,13447,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,0,
10/25/19 21:10,1.19E+18,"I appreciate the support of Senator @LindseyGraham, @SenateMajLdr Mitch McConnell, and their Great Senate Republican colleagues, on the resolution condemning the Do Nothing Democrats for their Witch Hunt Impeachment inquiry, behind closed doors....",68926,15804,TRUE,,,"['I AM NOT A SENATOR', 'Leader McConnell']",,,FALSE,0,
10/25/19 19:51,1.19E+18,"It was my great honor to deliver the keynote address at the 2019 Second Step Presidential Justice Forum hosted by the 20/20 Bipartisan Justice Center in South Carolina, and my true honor to receive the Bipartisan Justice Award, thank you! ",64109,17711,TRUE,,,,,,FALSE,0,
10/25/19 17:57,1.19E+18,Thank you @robertjeffress! ,40208,10121,TRUE,,,['Dr. Robert Jeffress'],,,TRUE,0,
10/25/19 17:30,1.19E+18,Heading to South Carolina! ,68779,13148,TRUE,video,,,,,FALSE,0,
10/25/19 12:54,1.19E+18,"“Donald J. Trump is an absolutely historic President already, in less than 3 years in office. His record is there for everyone to look at &amp; to examine and compare. This is an illegitimate effort to overthrow a President, not a formal Impeachment inquiry.” @LouDobbs  Thank you Lou",93295,23366,TRUE,,,['Lou Dobbs'],,,FALSE,0,
10/25/19 12:32,1.19E+18,"....COMING HOME! We were supposed to be there for 30 days - That was 10 years ago. When these pundit fools who have called the Middle East wrong for 20 years ask what we are getting out of the deal, I simply say, THE OIL, AND WE ARE BRINGING OUR SOLDIERS BACK HOME, ISIS SECURED!",53006,12330,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,1,"['Middle East','ISIS']"
10/25/19 12:32,1.19E+18,"....USA has gained Trillions of Dollars in wealth since November 2016. All others way down. Our power is Economic before having to use our newly rebuilt Military, a much better alternative. Oil is secured. Our soldiers have left and are leaving Syria for other places, then....",47060,10475,TRUE,,,,realDonaldTrump,1.19E+18,FALSE,1,['Syria']
10/25/19 12:32,1.19E+18,Turkey fully understands not to fire on the Kurds as they leave what will be known as the Safe Zone for other fairly nearby areas. I don’t have to repeat that large scale Sanctions will be imposed for violations. Going well! ISIS secured by Kurds with Turkey ready as backup.....,64181,14758,TRUE,,,,,,FALSE,1,"['Turkey','ISIS','Kurds']"
10/25/19 12:15,1.19E+18,"So Congressman Tim Ryan of Ohio has finally dropped out of the race for President, registering ZERO in the polls &amp; unable to even qualify for the debate stage. See Tim, it’s not so easy out there if you don’t know what you’re doing. He wasn’t effective for USA workers, just talk!",59949,12787,TRUE,,,,,,FALSE,0,
10/25/19 12:12,1.19E+18,"Another big dropout of the Presidential race was, along with 0% Tim Ryan, 0% @RepSwalwell. Such talk and bravado from both, and nothing to show. They stood for nothing, and the voters couldn’t stand by them. Obnoxious and greedy politicians never make it in the end!",69481,15815,TRUE,,,['Rep. Eric Swalwell'],,,FALSE,0,
10/25/19 1:52,1.19E+18,"Where is the Whistleblower, and why did he or she write such a fictitious and incorrect account of my phone call with the Ukrainian President? Why did the IG allow this to happen? Who is the so-called Informant (Schiff?) who was so inaccurate? A giant Scam!",133325,32201,TRUE,,,,,,FALSE,1,['Ukraine']
10/24/19 15:48,1.19E+18,"I really enjoyed my conversation with General @MazloumAbdi. He appreciates what we have done, and I appreciate what the Kurds have done. Perhaps it is time for the Kurds to start heading to the Oil Region!",64503,15579,TRUE,,,['Mazloum Abdî مظلوم عبدي'],,,FALSE,1,['Kurds']
10/24/19 15:25,1.19E+18,The Oil Fields discussed in my speech on Turkey/Kurds yesterday were held by ISIS until the United States took them over with the help of the Kurds. We will NEVER let a reconstituted ISIS have those fields!,72977,17651,TRUE,,,,,,FALSE,1,"['Turkey','ISIS','Kurds']"
10/24/19 14:28,1.19E+18,"Thank you to House Republicans for being tough, smart, and understanding in detail the greatest Witch Hunt in American History. It has been going on since long before I even got Elected (the Insurance Policy!). A total Scam!",103297,24280,TRUE,,,,,,FALSE,0,
10/24/19 14:20,1.19E+18,"The Federal Reserve is derelict in its duties if it doesn’t lower the Rate and even, ideally, stimulate. Take a look around the World at our competitors. Germany and others are  actually GETTING PAID to borrow money. Fed was way too fast to raise, and way too slow to cut!",83552,22284,TRUE,,,,,,FALSE,1,['Germany']
10/24/19 4:40,1.19E+18,Don’t hurt them please! ,67759,15824,TRUE,,,,,,TRUE,0,
10/24/19 4:32,1.19E+18,It is the only thing the Do Nothing Dems are doing! ,39194,9428,TRUE,,,,,,TRUE,0,
10/24/19 4:29,1.19E+18,Just a continuation of the Witch Hunt! ,46351,12289,TRUE,,,,,,TRUE,0,
10/24/19 4:20,1.19E+18,"(Kiddingly) We’re building a Wall in Colorado”(then stated, “we’re not building a Wall in Kansas but they get the benefit of the Wall we’re building on the Border”) refered to people in the very packed auditorium, from Colorado &amp; Kansas, getting the benefit of the Border Wall!",68104,14117,TRUE,,,,,,FALSE,0,
10/23/19 21:19,1.19E+18,"PROMISES MADE, PROMISES KEPT! #SHALEINSIGHT2019 ",67817,17221,TRUE,video,['SHALEINSIGHT2019'],,,,FALSE,0,
