created_at,id,clean_text,favorite_count,retweet_count,original_tweet,tweet_media,hashtag_text,mention_names,in_reply_to_screen_name,in_reply_to_status_id,is_quote_status,is_diplomatic,entities_mentioned
11/1/19 19:00,1.19E+18,The Government of #Iraq should listen to the legitimate demands made by the Iraqi people who have taken to the streets to have their voices heard. The U.S. supports the Iraqi people who require a genuine exercise in accountability and justice.,6673,2102,TRUE,,['Iraq'],,,,FALSE,1,['Iraq']
11/1/19 18:20,1.19E+18,"Excited to travel to #Germany, where I will meet with German leaders, and celebrate 30 years since the fall of the Berlin Wall &amp; the end of the Cold War. We continue to stand with our Allies and partners for freedom and democracy worldwide. #FreedomIsntFree",4599,887,TRUE,,"['Germany', 'FreedomIsntFree']",,,,FALSE,1,['Germany']
11/1/19 12:20,1.19E+18,"I had a very good conversation with Turkish FM Cavusoglu yesterday about our mutual interests in Syria. I emphasized the importance of the Oct 17 Joint Statement and that all Turkish, Turkish-supported, and YPG forces in the area continue to adhere to it.",4134,945,TRUE,,,,,,FALSE,1,"['Turkey','Syria']"
11/1/19 1:25,1.19E+18,"Pleased our #HeroesofUSDiplomacy initiative is honoring the heroic contributions of our diplomats during WWI. While our global challenges have evolved, our @StateDept mission to promote U.S. interests and protect Americans abroad endures. ",1294,335,TRUE,,['HeroesofUSDiplomacy'],['Department of State'],,,TRUE,0,
11/1/19 0:49,1.19E+18,It was a pleasure to speak today with Ethiopian Prime Minister Dr. Abiy Ahmed to congratulate him on receiving the Nobel Peace Prize. We discussed our strong relationship and the importance of ensuring a sustainable peace agreement in #SouthSudan.,2952,632,TRUE,,['SouthSudan'],,,,FALSE,1,"['Ethiopia','South Sudan']"
10/31/19 23:41,1.19E+18,Glad to hear of President @realDonaldTrump's announcement of his intent to nominate Steve Biegun as Deputy Secretary of State. Steve has been and will continue to be an effective leader on #DPRK efforts. His expertise in this new role will be good for @StateDept and America.,4015,985,TRUE,,['DPRK'],"['Donald J. Trump', 'Department of State']",,,FALSE,1,['North Korea']
10/31/19 20:14,1.19E+18,We understand Chilean President @sebastianpinera’s decision to cancel #APEC Leaders’ Week and #COP25. We applaud the leadership #Chile has shown throughout #APECChile2019 and are committed to advancing our shared goals.,1438,359,TRUE,,"['APEC', 'COP25', 'Chile', 'APECChile2019']",['Sebastian Piñera'],,,FALSE,1,['Chile']
10/31/19 13:27,1.19E+18,"Pleased to welcome our new Assistant Secretary for Administration, Carrie Cabelka, to @StateDept. Ensuring that our administrative platforms run smoothly is essential to maintaining positive momentum in our work overseas to advance U.S. interests. ",2270,483,TRUE,photo,,['Department of State'],,,FALSE,0,
10/31/19 12:52,1.19E+18,Huge congrats to the Washington @Nationals on winning the #WorldSeries! You #finishedthefight and put that impressive #CurlyW in the books. ,935,183,TRUE,,"['WorldSeries', 'finishedthefight', 'CurlyW']",['Washington Nationals'],,,TRUE,0,
10/31/19 3:00,1.19E+18,"We accommodated China’s rise, in the hope that they would become more free. In response, the CCP took advantage of our goodwill. Now, @realDonaldTrump is facing the reality of CCP hostility to the U.S. and our values. We must engage China as it is, not as we wish it to be. ",15630,6801,TRUE,photo,,['Donald J. Trump'],,,FALSE,1,['China']
10/31/19 2:38,1.19E+18,"Grateful to @HudsonInstitute for inviting me to speak, and profoundly honored to receive the Herman Kahn Award. Together, the U.S. government and innovative think tanks like Hudson promote global economic prosperity and the protection of our most fundamental freedoms. ",1921,389,TRUE,photo,,['Hudson Institute'],,,FALSE,0,
10/30/19 15:01,1.19E+18,The U.S. welcomes the Financial Action Task Force (#FATF) reimposing additional measures to protect the world from Iran. The regime doesn’t want the world to see how it misuses money. Iran must ratify #PalermoConvention and TF Convention or face further consequences.,4546,1462,TRUE,,"['FATF', 'PalermoConvention']",,,,FALSE,1,['Iran']
10/30/19 14:45,1.19E+18,#Humantrafficking is modern slavery and has no place in the world. Honored to recognize @TATKylla Executive Director Kendis Paris and @RBAllianceOrg yesterday for their significant contributions to help #EndTrafficking. Your work is an inspiration to us all!,2396,833,TRUE,,"['Humantrafficking', 'EndTrafficking']","['TAT', 'Responsible Business']",,,FALSE,0,
10/30/19 11:30,1.19E+18,"We are praying for the Mueller family and won't cease in our efforts to bring #KaylaMueller home. Bringing Americans home to their families is a top priority for President @realDonaldTrump, and we will not stop. We will not give up. ",6352,1871,TRUE,,['KaylaMueller'],['Donald J. Trump'],,,TRUE,0,
10/30/19 1:08,1.19E+18,"Congratulations to #Argentina's @RafaelMGrossi on his election as @iaeaorg Director General. We thank Acting Director Feruta for his excellent work during this transition period, and we look forward to continued cooperation with the #IAEA to meet 21st century challenges.",1503,351,TRUE,,"['Argentina', 'IAEA']","['Rafael MarianoGrossi', 'International Atomic Energy Agency']",,,FALSE,1,['Argentina']
10/29/19 23:50,1.19E+18,"We call on Lebanon’s political leaders to urgently facilitate the formation of a new government that can build a stable, prosperous, and secure #Lebanon that is responsive to the needs of its citizens and free of endemic corruption.",4410,1240,TRUE,,['Lebanon'],,,,FALSE,1,['Lebanon']
10/29/19 22:29,1.19E+18,Proud of our U.S. delegation working with our partners this week to alleviate the unjust suffering of the Venezuelan people caused by the #MaduroCrisis. We've committed more than $650M to support the Venezuelan people as they strive for a democratic future. ,2945,1145,TRUE,,['MaduroCrisis'],,,,TRUE,1,['Venezuela']
10/29/19 19:37,1.19E+18,Honored to chair the President's Interagency Task Force to Monitor and Combat Trafficking in Persons at the @WhiteHouse. Proud to support the administration's unparalleled commitment to fight #humantrafficking around the world. #EndTrafficking,3356,1090,TRUE,,"['humantrafficking', 'EndTrafficking']",['The White House'],,,FALSE,0,
10/29/19 15:15,1.19E+18,"Today in 539 BC, Cyrus the Great entered Babylon and freed the Jewish people from captivity. His respect for human rights and religious freedom inspired America’s founding fathers. The U.S. stands with the Iranian people, who are blocked by the regime from celebrating his legacy.",16770,6428,TRUE,,,,,,FALSE,1,['Iran']
10/28/19 22:55,1.19E+18,"We look forward to continuing bilateral cooperation with the new president of Argentina, Alberto Fernandez @alferdez, based on our shared democratic values and interests. The longstanding U.S.-Argentina partnership has benefited both our nations.",3530,674,TRUE,,,['Alberto Fernández'],,,FALSE,1,['Argentina']
10/28/19 20:14,1.19E+18,"A pleasure speaking with #Ecuador's President 
@Lenin Moreno today. We continue to support his democratic practices and reforms that will promote prosperity.",1887,489,TRUE,,['Ecuador'],['Lenín Moreno'],,,FALSE,1,['Ecuador']
10/28/19 18:04,1.19E+18,"I had a productive call today with Egyptian Foreign Minister Sameh Shoukry. The United States continues to work with #Egypt on issues of shared concerns, including detained Americans.",2970,656,TRUE,,['Egypt'],,,,FALSE,1,['Egypt']
10/28/19 1:08,1.19E+18,We continue to monitor the situation in #Iraq closely and call on all sides to reject the cycle of violence. We mourn the loss of life and are deeply concerned about media censorship. Press freedom must be upheld.,7994,2047,TRUE,,['Iraq'],,,,FALSE,1,['Iraq']
10/27/19 20:15,1.19E+18,"We are deeply concerned over irregularities in the vote-counting process of #Bolivia’s Oct 20 elections. We call on #Bolivia to restore electoral integrity by proceeding to a 2nd round of free, fair, transparent, &amp; credible elections with the top two vote winners.",4747,1467,TRUE,,"['Bolivia', 'Bolivia']",,,,FALSE,1,['Bolivia']
10/27/19 18:30,1.19E+18,"Congratulations to @OfficialMasisi on re-election as president of Botswana. The U.S. looks forward to continuing to work with the government of Botswana to make progress on a number of issues of shared concern as we look toward a more prosperous, secure, and democratic future.",2243,533,TRUE,,,['Dr. Mokgweetsi E.K Masisi'],,,FALSE,1,['Botswana']
10/27/19 15:39,1.19E+18,President @realDonaldTrump and the United States will not stop in the pursuit of bringing evil to justice and delivering on our promise to do everything in our power to keep America safe. ,4038,1346,TRUE,,,['Donald J. Trump'],SecPompeo,1.19E+18,FALSE,0,
10/27/19 15:39,1.19E+18,Abu Bakr Al-Baghdadi’s death ensures he can no longer commit heinous atrocities or spread ISIS's vile ideology of hatred.,12250,3301,TRUE,,,,,,FALSE,1,['ISIS']
10/27/19 13:03,1.19E+18,The continuing attacks on #religiousfreedom around the world are appalling &amp; unacceptable. We will unapologetically stand for survivors of persecution &amp; confront countries who don't protect the most fundamental of unalienable rights. We will not sit back. We will not be silent. ,4435,1498,TRUE,photo,['religiousfreedom'],,,,FALSE,0,
10/27/19 9:58,1.19E+18,Wishing all those celebrating the triumph of light over darkness and good over evil a joyous and prosperous Festival of Lights. Happy Diwali! ,4261,1022,TRUE,photo,,,,,FALSE,0,
10/26/19 19:30,1.19E+18,Twenty five years ago #Israel and #Jordan began a tradition of peaceful and respectful cooperation. We congratulate the enduring efforts of our two allies and friends to build a productive and stable relationship.,5972,1473,TRUE,,"['Israel', 'Jordan']",,,,FALSE,1,"['Israel','Jordan']"
10/26/19 3:28,1.19E+18,"Leaving Kansas with even more optimism about the future of the American economy than when I arrived. If we replicate the innovation &amp; ingenuity I saw this week, U.S. foreign policy will thrive, &amp; I’m sure we’ll sustain a robust economy that other nations will want to be part of. ",6143,1522,TRUE,video,,,,,FALSE,0,
10/25/19 23:06,1.19E+18,"Today, I publicly designated Owen Ncube for his involvement in a gross violation of #HumanRights in #Zimbabwe. State-sanctioned violence in Zimbabwe must end now and those responsible for human rights violations must be held accountable.",6187,1877,TRUE,,"['HumanRights', 'Zimbabwe']",,,,FALSE,1,['Zimbabwe']
10/25/19 22:39,1.19E+18,"Today, I asked @SecElaineChao to suspend scheduled air service between the U.S. and all Cuban airports, except Havana’s Jose Martí Airport. This action will prevent the Castro regime from profiting from U.S. air travel and using the revenues to repress the #Cuban people.",5255,1694,TRUE,,['Cuban'],['Sec. Elaine L. Chao'],,,FALSE,1,['Cuba']
10/25/19 20:35,1.19E+18,"Great to be at @WichitaState today as the excitement of Shockers basketball takes over the campus. Good discussing leadership, both on and off the court, with the players and coaches of @GoShockersMBB. Good luck this season, guys! ",1065,194,TRUE,photo,,"['Wichita State', ""Wichita State Men's Basketball""]",,,FALSE,0,
10/25/19 20:00,1.19E+18,Spoke to students @WichitaState’s Barton School of Business today. This Administration recognizes the value in upskilling our workforce – especially in trade and tech fields. You bring great promise to our future workforce that will surely make us stronger at home and abroad. ,1064,250,TRUE,photo,,['Wichita State'],,,FALSE,0,
10/25/19 2:21,1.19E+18,"Replicating the success I see here in #Wichita throughout the United States will pay dividends for our foreign policy. A thriving American economy, built on the strong foundation of free enterprise, is a guiding light for nations seeking liberty and prosperity around the world. ",10218,2444,TRUE,video,['Wichita'],,,,FALSE,0,
10/25/19 0:55,1.19E+18,Toured @TextronAviation’s operations in Kansas today. Grateful American companies like Textron are committed to ensuring that the next generation of American workers has the skills they need to be successful in technical fields like the aviation industry. ,1179,299,TRUE,photo,,['Textron Aviation'],,,FALSE,0,
10/25/19 0:24,1.19E+18,"Happy to be @WSUTech today. American competitiveness in the international arena is reliant upon a skilled American workforce. We are maximizing American talent, equipping workers for good American jobs, &amp; growing the American economy. Here in Wichita, I see a bright future. ",946,258,TRUE,photo,,['WSU Tech'],,,FALSE,0,
10/24/19 23:55,1.19E+18,"Proud to stand with @IvankaTrump &amp; Kansas business executives as they sign the #PledgetoAmericanWorkers. American workers are the true backbone of our strong American economy, &amp; President @realDonaldTrump is ensuring that they’re the best trained in the world. ",5664,1251,TRUE,photo,['PledgetoAmericanWorkers'],"['Ivanka Trump', 'Donald J. Trump']",,,FALSE,0,
10/24/19 23:03,1.19E+18,Joined @IvankaTrump at @WSUTech’s National Center for Aviation Training in the “Air Capital of the World.” Impressed by their top-notch training grounds for youth interested in the future of aviation. This work is critical as we seek to maximize American talent &amp; grow our economy ,3728,805,TRUE,photo,,"['Ivanka Trump', 'WSU Tech']",,,FALSE,0,
10/23/19 23:00,1.19E+18,Heading back to the heartland to focus our efforts on ensuring economic prosperity as part of this Administration’s #PledgetoAmericanWorkers. A dynamic economy at home fosters even stronger economic and diplomatic cooperation with our partners overseas.,5306,1270,TRUE,,['PledgetoAmericanWorkers'],,,,FALSE,0,
10/23/19 21:37,1.19E+18,Lack of clarity surrounding the definition of #humanrights enables the international organizations designated to protect them to eschew the difficult work necessary to fulfill their missions. It’s more clear now than ever: the Commission on Unalienable Rights’ work is vital! ,955,276,TRUE,photo,['humanrights'],,SecPompeo,1.19E+18,FALSE,0,
10/23/19 21:37,1.19E+18,Today we hosted the 1st public meeting of the Commission on Unalienable Rights. I’m confident the Commission will advance the Administration’s unmatched commitment to fundamental human rights &amp; extend America’s legacy as a nation without peer in upholding freedom &amp; human dignity. ,1525,459,TRUE,photo,,,,,FALSE,0,
10/23/19 18:43,1.19E+18,"Pleasure meeting Metropolitan Epiphaniy of the Orthodox Church of Ukraine today. Your defense of #religiousfreedom for all Ukrainians is commendable, and I'm glad to see you were honored with the Athenagoras Human Rights Award for it. Congratulations - well deserved! ",1390,423,TRUE,photo,['religiousfreedom'],,,,FALSE,1,['Ukraine']
10/23/19 18:11,1.19E+18,"Pleased the U.S. Senate approved the protocol on North Macedonia’s accession to @NATO, underscoring our commitment to transatlantic security. We strongly support North Macedonia’s NATO aspirations and look forward to welcoming them as the 30th NATO Ally.",1913,468,TRUE,,,['NATO'],,,FALSE,1,"['North Macedonia','NATO']"
10/23/19 12:27,1.19E+18,"Today, we remember the barbaric 1983 Beirut barracks bombings. We will not forget those brave Marines, sailors, and soldiers who gave their lives for the preservation of peace.",8776,2310,TRUE,,,,,,FALSE,1,['Lebanon']
10/22/19 20:30,1.19E+18,Met with Slovak FM @MiroslavLajcak today. Grateful for Slovakia’s leadership in @OSCE &amp; partnership as a strong @NATO Ally. Look forward to continuing to strengthen our transatlantic partnership as #FriendsPartnersAllies rooted in our shared commitment to freedom &amp; human rights. ,1049,305,TRUE,photo,['FriendsPartnersAllies'],"['Miroslav Lajčák', 'OSCE', 'NATO']",,,FALSE,1,"['OSCE','Slovakia','NATO']"
10/22/19 19:40,1.19E+18,"Discussed foreign policy gains we’ve made promoting #religiousfreedom, changing the global conversation on China, &amp; applying #maximumpressure to the Iranian regime @Heritage today. The bold stance of this Administration continues to yield results &amp; it’s a story I’m proud to tell. ",3038,984,TRUE,video,"['religiousfreedom', 'maximumpressure']",['Heritage Foundation'],,,FALSE,1,"['China','Iran']"
10/22/19 19:11,1.19E+18,"Thank you, @Heritage Foundation, for helping me share the often untold story of American diplomacy. We will continue to speak forcefully for what we believe in, putting purpose over popularity. I believe our record - and history - will back us up. ",1726,485,TRUE,photo,,['Heritage Foundation'],,,FALSE,0,
10/22/19 17:57,1.19E+18,The #WarsawProcess Maritime and Aviation Security Working Group met today in Bahrain. It comes at an important time: the proliferation of WMD poses a serious threat to peace and security. Thank you to @khalidalkhalifa for hosting this event in Manama with the U.S. and Poland. ,785,290,TRUE,photo,['WarsawProcess'],['خالد بن \u200fأحمد'],,,FALSE,1,"['Bahrain','Poland']"
10/22/19 16:54,1.19E+18,"Canada’s commitment to democracy is exemplary; we work together to make our region and the world more secure and prosperous.

That's why we're happy to congratulate @JustinTrudeau and the @liberal_party on #Canada’s recent federal election.

#FriendsPartnersAllies",1097,242,TRUE,,"['Canada', 'FriendsPartnersAllies']","['Justin Trudeau', 'Liberal Party']",,,FALSE,1,['Canada']
10/22/19 16:13,1.19E+18,"Good to talk with @moteging today about coordination on Iran. #Japan is our strong and enduring ally, and we will continue to work closely together on regional and global issues.",1524,372,TRUE,,['Japan'],['茂木敏充'],,,FALSE,1,"['Iran','Japan']"
10/22/19 2:11,1.19E+18,"As we continue to seek economic prosperity for Americans, I appreciate every opportunity I have to meet with members of our thriving and innovative business community. Thanks to the International BG Distributor Convention for having me today. ",1527,330,TRUE,photo,,,,,FALSE,0,
10/21/19 13:07,1.19E+18,"Our veterans have served our nation well, often at great personal sacrifice. We must always honor and support them, even after their military service ends. Proud @StateDept is doing this by leveraging the unique skills of our veterans to further contribute to U.S. foreign policy. ",4409,1233,TRUE,,,['Department of State'],,,TRUE,0,
10/19/19 18:24,1.19E+18,"We condemn in the strongest terms yesterday’s attack on worshipers at a mosque in Nangarhar, Afghanistan. Places of worship should be sanctuaries, not targets for terrorist attacks. We extend our heartfelt condolences to the victims and their families.",5956,1374,TRUE,,,,,,FALSE,1,['Afghanistan']
10/19/19 15:52,1.19E+18,I applaud Quentin Tarantino's refusal to recut his film to appease China's censorship. Unalienable rights such as free speech should not be for sale. ,22699,6183,TRUE,,,,,,TRUE,1,['China']
10/18/19 22:41,1.19E+18,"We call on the Cuban regime to immediately release human rights defender @jdanielferrer, arrested October 1 on false pretenses. The United States and #humanrights organizations around the world are monitoring Ferrer's case — one of more than 100 political prisoners held in Cuba.",4204,1449,TRUE,,['humanrights'],['José Daniel Ferrer'],,,FALSE,1,['Cuba']
10/18/19 22:21,1.19E+18,"Briefed our @NATO Allies today about developments in Syria including the ceasefire between Turkey and YPG. This solution will save lives and contribute to long-term stability in the region. The United States and Turkey are committed to a peaceful, Turkish-controlled safe zone. ",2916,934,TRUE,photo,,['NATO'],,,FALSE,1,"['Syria','Turkey']"
10/18/19 14:15,1.19E+18,"Great visit to #Israel to meet with @netanyahu. Israel’s security and prosperity are of utmost importance to the United States, always! My deepest thanks to @USAmbIsrael for hosting me!",3934,925,TRUE,,['Israel'],"['Benjamin Netanyahu', 'David M. Friedman']",,,FALSE,1,['Israel']
10/18/19 13:27,1.19E+18,"Spoke with Rabbi Cooper, Rabbi Hier, and Michele Alkin of @simonwiesenthal Center about @StateDept efforts to advance #religiousfreedom, an unalienable right all should cherish, and to combat anti-Semitism, a scourge all should fight. I am grateful for their work in these areas. ",1805,496,TRUE,photo,['religiousfreedom'],"['SimonWiesenthalCntr', 'Department of State']",,,FALSE,0,
10/18/19 8:15,1.19E+18,.@Netanyahu and I had a productive meeting on efforts to counter the Iranian regime’s malign influence as well as regional developments and other issues related to Israel’s security. ,2304,655,TRUE,photo,,['Benjamin Netanyahu'],,,FALSE,1,"['Israel','Iran']"
10/18/19 6:15,1.19E+18,"If you’re worried about Iran’s behavior now, imagine what Iran will do with advanced missiles, drones, tanks, and jets. The Security Council must renew the arms embargo.",4937,1507,TRUE,,,,SecPompeo,1.19E+18,FALSE,1,"['Iran','UN']"
10/18/19 6:15,1.19E+18,"Because of the flawed Iran deal, the UN arms embargo on Iran will expire in one year. Countries like Russia and China will be able to sell Iran sophisticated weapons. The Iranian regime will be free to sell weapons to anyone. This will trigger a new arms race in the Middle East.",6142,2331,TRUE,,,,,,FALSE,1,"['Iran','UN','Russia','China']"
10/17/19 22:08,1.18E+18,"Good to be in #Israel today and look forward to meeting and discussing a range of important issues, including regional developments and threats, and the security of America’s closest ally and partner. ",4460,1171,TRUE,photo,['Israel'],,,,FALSE,1,['Israel']
10/17/19 21:10,1.18E+18,China and Russia voted to put Nicholas Maduro on @UN_HRC. Farce. This is why we need the @statedept Commission on Unalienable Rights. Maduro is purposefully destroying the human rights of every Venezuelan. #EstamosUnidosVE ,5260,2688,TRUE,,['EstamosUnidosVE'],"['HRC SECRETARIAT', 'Department of State']",,,FALSE,1,"['China','Russia','Venezuela','UN']"
10/17/19 10:02,1.18E+18,"Saddened by the news that @RepCummings, a dedicated public servant, has passed away. Our prayers are with his family and friends at this difficult time.",4095,774,TRUE,,,['Elijah E. Cummings'],,,FALSE,0,
10/17/19 0:49,1.18E+18,Traveling today with @VP Pence to #Turkey for crucial discussions with @RTErdogan. ,6318,1529,TRUE,photo,['Turkey'],"['Vice President Mike Pence', 'Recep Tayyip Erdoğan']",,,FALSE,1,['Turkey']
10/16/19 21:40,1.18E+18,"Spoke with Turkish Foreign Minister @MevlutCavusoglu yesterday, urging Turkey to halt its military operation and return to a dialogue with the U.S. on security in Northeast Syria.",3638,1016,TRUE,,,['Mevlüt Çavuşoğlu'],,,FALSE,1,"['Turkey','Syria']"
10/16/19 20:35,1.18E+18,"More than 280 million people suffer from chronic hunger, including 94% of Venezuelans unable to cover daily food needs. Venezuelans refer to this as the “Maduro diet.” While the U.S. gives millions of $ in aid, Maduro uses food as a political weapon. #MaduroMustGo #WorldFoodDay ",5206,3411,TRUE,video,"['MaduroMustGo', 'WorldFoodDay']",,,,FALSE,1,['Venezuela']
10/16/19 19:59,1.18E+18,"We commend the creative thinking and commitment of the governments of El Salvador, Guatemala, and Honduras to reaching our shared goal.",1340,318,TRUE,,,,SecPompeo,1.18E+18,FALSE,1,"['El Salvador','Honduras','Guatemala']"
10/16/19 19:59,1.18E+18,"Earlier this year the U.S. temporarily suspended aid to El Salvador, Guatemala, &amp; Honduras until they took sufficient action to reduce the number of migrants coming to our border. Thanks to @realDonaldTrump’s policy we’re seeing great progress &amp; will resume targeted aid today.",3893,1088,TRUE,,,['Donald J. Trump'],,,FALSE,1,"['El Salvador','Honduras','Guatemala']"
10/15/19 22:19,1.18E+18,"Congratulations to Tunisia on well-run, secure, and timely presidential and legislative elections. We look forward to continuing our cooperation with Tunisia’s new government.",3874,787,TRUE,,,,,,FALSE,1,['Tunisia']
10/15/19 15:21,1.18E+18,"Spoke with Iraqi President Barham Salih yesterday to discuss our concerns over ongoing Turkish military incursion into Northeast Syria and the need for Turkey to stop its military offensive. I also affirmed our commitment to a strong, sovereign, and prosperous Iraq.",7600,2108,TRUE,,,,,,FALSE,1,"['Iraq','Turkey','Syria']"
10/14/19 22:20,1.18E+18,"This destabilizing operation by Turkey continues, and has now created a growing and disastrous humanitarian crisis. We remain committed to a political solution to the conflict in Syria in line with UNSCR 2254. Turkey’s unilateral actions led to these sanctions. ",2871,1200,TRUE,photo,,,SecPompeo,1.18E+18,FALSE,1,"['Turkey','Syria','UN']"
10/14/19 22:20,1.18E+18,"The U.S. is now implementing sanctions authorities related to #Turkey’s ongoing military offensive in northeast #Syria, which is endangering civilians and severely undermining the D-ISIS campaign.",6358,2057,TRUE,,"['Turkey', 'Syria']",,,,FALSE,1,"['Turkey','Syria','ISIS']"
10/13/19 13:12,1.18E+18,"Our Founding Fathers recognized that a strong navy was essential to our nation's security. That has not changed, and we are proud of @StateDept's longstanding and successful partnership with the finest sea force in the world. Happy birthday, @USNavy! #244NavyBday ",7788,1907,TRUE,photo,['244NavyBday'],"['Department of State', 'U.S. Navy']",,,FALSE,0,
10/12/19 20:37,1.18E+18,Grateful to our partners  for speaking out and urging restraint on this issue. ,1441,368,TRUE,,,,SecPompeo,1.18E+18,FALSE,0,
10/12/19 20:37,1.18E+18,Spoke with @ScottMorrisonMP and @MarisePayne on what's happening in Northeastern Syria and our shared concern about Turkey's unilateral military operation and potentially grave consequences for regional security.,2509,641,TRUE,,,"['Scott Morrison', 'Marise Payne']",,,FALSE,1,"['Syria','Turkey']"
10/12/19 18:37,1.18E+18,It was an honor to meet with former President Jimmy Carter and First Lady Rosalynn Carter. They are helping to build homes with @Habitat_org in Nashville. Faithful servants doing good work for America. ,2501,473,TRUE,photo,,['Habitat for Humanity'],,,FALSE,0,
10/12/19 17:00,1.18E+18,"I wish to congratulate @AbiyAhmedAli on this amazing achievement. Ethiopia has shown that peaceful relations with Eritrea are a top foreign policy priority, and the United States is committed to supporting Ethiopians on their path to a brighter future. ",2180,568,TRUE,,,['Abiy Ahmed Ali'],,,FALSE,1,['Ethiopia']
10/12/19 16:27,1.18E+18,Grateful that my call as a Christian to protect human dignity overlaps with America's centuries-old commitment to the same in our foreign policy. Dedicated to ensuring our diplomacy pursues this mission and guards our proud history of honoring and defending #religiousfreedom. ,12373,4274,TRUE,video,['religiousfreedom'],,,,FALSE,0,
10/12/19 14:39,1.18E+18,"Pleased John Sullivan has been nominated to serve as our Ambassador to #Russia. We've long sought a constructive relationship with Russia, and I'm confident John will effectively lead the effort to strengthen our cooperation.",5547,1405,TRUE,,['Russia'],,,,FALSE,1,['Russia']
10/11/19 22:35,1.18E+18,Spoke with @JY_LeDrian today about our shared concerns over the Turkish military incursion into northeast Syria. Grateful that France has spoken out on the issue. France is our strong partner on international security and we'll continue to work together to oppose global threats.,2257,636,TRUE,,,['Jean-Yves Le Drian'],,,FALSE,1,"['Turkey','France','Syria']"
10/11/19 22:11,1.18E+18,The Iranian regime must fundamentally change its behavior and act like a normal nation. Or it can watch its economy collapse.,3155,1033,TRUE,,,,SecPompeo,1.18E+18,FALSE,1,['Iran']
10/11/19 22:11,1.18E+18,The United States is deploying additional forces and military equipment to Saudi Arabia to enhance its defensive capabilities and to help restore deterrence against Iranian aggression.,5378,1791,TRUE,,,,,,FALSE,1,"['Saudi Arabia','Iran']"
10/11/19 19:30,1.18E+18,Religious persecution worldwide is intensifying. We must work together to secure freedoms of belief &amp; religious practice for all. Thanks to @theAACC for inviting me to speak at the Rise Up World Conference about our most foundational and cherished of unalienable rights. ,1336,412,TRUE,photo,,['AACC'],,,FALSE,0,
10/11/19 18:48,1.18E+18,"Around the world, more than 80% of people live in areas where #religiousfreedom is suppressed or denied. Inspired by the Christian mental health and ministry leaders I met with today in #Nashville who are committed to helping confront the impacts of this challenge. ",1253,407,TRUE,photo,"['religiousfreedom', 'Nashville']",,,,FALSE,0,
10/11/19 18:02,1.18E+18,We recognize the difficult decisions @Lenin and the Government of #Ecuador have taken to establish the basis for economic prosperity. We share Ecuador’s commitment to democracy &amp; dialogue as the best way to resolve differences peacefully for the benefit of all Ecuadorians.,2017,757,TRUE,,['Ecuador'],['Lenín Moreno'],,,FALSE,1,['Ecuador']
10/11/19 17:38,1.18E+18,"Our new Ambassador to South Africa, Lana Marks, will be a terrific U.S. diplomat. Good that the Senate confirmed her in a bipartisan vote—we look forward to her contribution to a new era of economic and strategic partnership between our two countries. ",1804,468,TRUE,,,,,,TRUE,1,['South Africa']
10/11/19 16:43,1.18E+18,We welcome @USTreasury’s Global #Magnitsky sanctions against Sudanese businessman Ashraf Seed Ahmed Al-Cardinal &amp; South Sudanese Kur Ajing Ater for their corrupt activities. The U.S. will never waver in its effort to target those who rob critical resources from vulnerable people.,1602,571,TRUE,,['Magnitsky'],['Treasury Department'],,,FALSE,1,"['Sudan','South Sudan']"
10/11/19 14:27,1.18E+18,"Our pursuit of #religiousfreedom for all is relevant not only abroad, but also at home. Thrilled to be in #Nashville, Tennessee, to meet with religious leaders about the United States’ unwavering commitment to defending this unalienable right around the world.",5339,1500,TRUE,,"['religiousfreedom', 'Nashville']",,,,FALSE,0,
10/11/19 11:31,1.18E+18,"If #Iran were serious about combatting terror financing and adhering to global anti-money laundering and terrorism financing standards (#AMLCFT), it would ratify the #PalermoConvention and the Terrorist Financing Convention immediately.",4418,1307,TRUE,,"['Iran', 'AMLCFT', 'PalermoConvention']",,,,FALSE,1,['Iran']
10/10/19 22:42,1.18E+18,The leaked letter does not accurately represent the United States’ position with respect to OECD enlargement. We are enthusiastic supporters of Brazil’s entry into this important institution and the United States will make a strong effort to support Brazil’s accession.,7268,1661,TRUE,,,,SecPompeo,1.18E+18,FALSE,1,"['OECD','Brazil']"
10/10/19 22:42,1.18E+18,"We have welcomed Brazil’s ongoing efforts regarding economic reforms, best practices, and a regulatory framework in line with the standards of the OECD.",7346,1513,TRUE,,,,SecPompeo,1.18E+18,FALSE,1,"['OECD','Brazil']"
10/10/19 22:42,1.18E+18,"Contrary to media reports, the United States, consistent with the March 19 Joint Statement from President @realDonaldTrump and President @jairbolsonaro, fully supports Brazil beginning the process to become a full member of the OECD.",23103,6444,TRUE,,,"['Donald J. Trump', 'Jair M. Bolsonaro']",,,FALSE,1,"['OECD','Brazil']"
10/10/19 18:05,1.18E+18,"Great meeting with Salvadoran Foreign Minister Hill @CancillerAleHT today.  Positive momentum in #ElSalvador on security, prosperity, and governance is very encouraging! ",1724,371,TRUE,photo,['ElSalvador'],['Alexandra Hill Tinoco'],,,FALSE,1,['El Salvador']
